Time_s,Voltage_V
0.3767,-268.258705002912
0.3768,-265.811253562145
0.3769,-258.717069929284
0.377,-252.35001024162
0.3771,-249.060046493397
0.3772,-241.988174035208
0.3773,-241.884985832414
0.3774,-238.963117167169
0.3775,-232.172042341077
0.3776,-231.009232307869
0.3777,-235.865809785733
0.3778,-224.562388081278
0.3779,-228.970560975772
0.378,-210.382975765616
0.3781,-221.306685917947
0.3782,-207.879120689865
0.3783,-198.496293284481
0.3784,-192.420293887368
0.3785,-175.455614619019
0.3786,-176.576979394292
0.3787,-171.223397447035
0.3788,-155.81691567103
0.3789,-154.675579470696
0.379,-135.102348533704
0.3791,-125.074802646765
0.3792,-116.135306443943
0.3793,-104.505094039568
0.3794,-94.0021837481769
0.3795,-83.589161135527
0.3796,-62.0256560521648
0.3797,-41.3675483362202
0.3798,-33.8950796871572
0.3799,-7.28675887915117
0.38,-4.44155660793826
0.3801,25.9141049205375
0.3802,26.8645590807827
0.3803,45.7502447483983
0.3804,67.0805061691057
0.3805,80.3638337298644
0.3806,84.2615775273609
0.3807,105.087775118249
0.3808,108.599762933449
0.3809,117.800109145952
0.381,141.134812960969
0.3811,139.993824861702
0.3812,148.061631158649
0.3813,167.853708414336
0.3814,183.782736351902
0.3815,190.959330655119
0.3816,184.753940757285
0.3817,199.154012507497
0.3818,209.144290378868
0.3819,215.636645143608
0.382,223.740005895604
0.3821,228.628199367526
0.3822,229.392984568968
0.3823,222.120360061694
0.3824,233.35105952785
0.3825,230.000441896824
0.3826,246.705672899894
0.3827,252.833772792222
0.3828,237.685190164694
0.3829,255.461679716756
0.383,253.211792548824
0.3831,256.247154480839
0.3832,257.982190368539
0.3833,272.61645731707
0.3834,272.160190294865
0.3835,273.651906600003
0.3836,280.367823523868
0.3837,287.385414631229
0.3838,281.974878603142
0.3839,286.275855468753
0.384,297.496755600588
0.3841,305.618064870699
0.3842,307.357891683882
0.3843,303.679980673226
0.3844,300.437575837949
0.3845,297.865136248014
0.3846,307.03466447737
0.3847,318.975935915536
0.3848,311.788486450148
0.3849,316.68445794343
0.385,316.574942354735
0.3851,304.251983290414
0.3852,320.78948913768
0.3853,323.45162342414
0.3854,311.472997574268
0.3855,314.57208227236
0.3856,303.30975601922
0.3857,307.238723921059
0.3858,311.723082597736
0.3859,304.248327040868
0.386,290.554536628967
0.3861,285.151191430667
0.3862,286.588039993077
0.3863,281.134209736114
0.3864,277.967907786145
0.3865,280.601788873767
0.3866,271.349876324655
0.3867,274.619427840228
0.3868,262.212898055276
0.3869,257.970787756505
0.387,258.891883335434
0.3871,253.41555747829
0.3872,246.643156330749
0.3873,236.182595494197
0.3874,234.95841506102
0.3875,239.984275210929
0.3876,235.869869102378
0.3877,221.903295275776
0.3878,225.711037348613
0.3879,223.343729135971
0.388,210.060115056028
0.3881,205.776300969243
0.3882,211.10014742127
0.3883,190.199109693055
0.3884,194.46184165614
0.3885,189.760551116316
0.3886,167.89799637353
0.3887,167.503001714958
0.3888,152.875812033764
0.3889,149.091845345408
0.389,135.718171743921
0.3891,118.074786647023
0.3892,117.261412376589
0.3893,104.375685800758
0.3894,84.9576135531174
0.3895,76.8362047843177
0.3896,53.1840233437095
0.3897,39.0799313787706
0.3898,24.5582502170004
0.3899,14.6633170145181
0.39,-2.62097379279676
0.3901,-5.65346500549584
0.3902,-30.6809798460501
0.3903,-42.4445811772074
0.3904,-57.0352554723897
0.3905,-72.3381600956456
0.3906,-87.0913308386868
0.3907,-95.1744585152696
0.3908,-119.992368093152
0.3909,-118.153106102847
0.391,-134.397352815964
0.3911,-154.389468058179
0.3912,-153.201212215879
0.3913,-162.241127897469
0.3914,-168.317642357773
0.3915,-186.97182846775
0.3916,-184.032306232546
0.3917,-197.650254449387
0.3918,-212.447351364511
0.3919,-214.648232116171
0.392,-211.288896565116
0.3921,-211.73216295951
0.3922,-231.027254489684
0.3923,-229.798654451192
0.3924,-236.4363768803
0.3925,-227.501329303419
0.3926,-245.020722775434
0.3927,-237.46586228175
0.3928,-250.815531267004
0.3929,-247.400800346721
0.393,-261.547152669043
0.3931,-251.135581727457
0.3932,-273.442211727013
0.3933,-264.686738216899
0.3934,-268.139162230755
0.3935,-278.349749086497
0.3936,-283.113881466729
0.3937,-279.272564565597
0.3938,-291.503523092873
0.3939,-290.390445443189
0.394,-308.153078164452
0.3941,-308.094947991381
0.3942,-301.330763079511
0.3943,-298.668223239624
0.3944,-315.343942437493
0.3945,-306.185828057871
0.3946,-309.195864912875
0.3947,-316.270441219992
0.3948,-314.653747396422
0.3949,-304.309234379275
0.395,-322.513950835268
0.3951,-312.865301976793
0.3952,-313.496370710064
0.3953,-311.71767448123
0.3954,-311.69688356523
0.3955,-308.172218726611
0.3956,-308.353120721502
0.3957,-312.725295527001
0.3958,-304.027078362361
0.3959,-296.517486589455
0.396,-292.760313090047
0.3961,-287.230975763348
0.3962,-275.217639275497
0.3963,-290.589958716106
0.3964,-274.879535220602
0.3965,-273.567096862999
0.3966,-270.434121730914
0.3967,-269.764997888782
0.3968,-263.065322503077
0.3969,-255.235155767419
0.397,-252.794811194642
0.3971,-259.312542129564
0.3972,-243.161611851895
0.3973,-242.875820166889
0.3974,-231.069177330977
0.3975,-242.461893301528
0.3976,-236.762756707365
0.3977,-238.003709111183
0.3978,-225.093434114182
0.3979,-215.72123020781
0.398,-218.331183386817
0.3981,-213.36288401036
0.3982,-206.60323472693
0.3983,-199.770346563406
0.3984,-187.111614625544
0.3985,-184.7907776977
0.3986,-179.267568152816
0.3987,-164.980574166843
0.3988,-165.574188955798
0.3989,-145.648910929465
0.399,-138.861491783762
0.3991,-115.632622867233
0.3992,-117.415637978884
0.3993,-99.2769231894186
0.3994,-87.4604734778505
0.3995,-79.6007202678959
0.3996,-55.5279805501752
0.3997,-56.3851662831269
0.3998,-40.0560062112944
0.3999,-21.7579305438775
0.4,6.52811551765445
0.4001,15.5668177196025
0.4002,14.9708829976354
0.4003,30.778861652332
0.4004,38.2168975585267
0.4005,53.1039891260731
0.4006,72.1415841770598
0.4007,66.5930875224259
0.4008,89.6640411155402
0.4009,86.1042572756995
0.401,93.220714852499
0.4011,107.097577395222
0.4012,114.672019182233
0.4013,119.106742942239
0.4014,116.460717711098
0.4015,125.952589417719
0.4016,130.220494141683
0.4017,136.714779222083
0.4018,139.680522763013
0.4019,149.66610984597
0.402,156.213138111398
0.4021,153.234529322826
0.4022,160.349227300951
0.4023,164.264346581408
0.4024,163.875996787034
0.4025,164.467192517675
0.4026,165.6650846134
0.4027,165.070850856943
0.4028,172.017278952294
0.4029,176.696455704306
0.403,177.514578312077
0.4031,182.135396224446
0.4032,183.930579703642
0.4033,189.761143042997
0.4034,186.018424412962
0.4035,191.38031958895
0.4036,196.007434309388
0.4037,195.743090772503
0.4038,201.82794827268
0.4039,194.302219785625
0.404,208.130860008709
0.4041,210.691904618346
0.4042,210.768960773061
0.4043,211.215904978172
0.4044,212.802540869008
0.4045,208.181544376899
0.4046,223.64582049098
0.4047,222.508529414757
0.4048,214.737965279087
0.4049,213.299732448471
0.405,218.931484962131
0.4051,224.090242887958
0.4052,224.337133610281
0.4053,222.002660019053
0.4054,222.007359651383
0.4055,225.479853248549
0.4056,206.445934942
0.4057,215.328139869037
0.4058,210.503378980857
0.4059,204.638415263026
0.406,209.421791143766
0.4061,203.146915989503
0.4062,206.426297834615
0.4063,192.453428203977
0.4064,190.559272617628
0.4065,194.139480564228
0.4066,184.733309232339
0.4067,187.015681315197
0.4068,181.689863750297
0.4069,186.529267107135
0.407,180.631492166182
0.4071,173.863912877326
0.4072,170.191415093467
0.4073,168.861967618276
0.4074,180.347535156078
0.4075,165.581884931769
0.4076,162.193903946882
0.4077,159.482272347827
0.4078,165.159627109991
0.4079,145.826825617046
0.408,156.717798199126
0.4081,143.940758908918
0.4082,142.224127322057
0.4083,142.664340001108
0.4084,129.878182315073
0.4085,131.537760219012
0.4086,123.425282453257
0.4087,110.713726283509
0.4088,112.087929623221
0.4089,106.951373032271
0.409,99.669597168966
0.4091,85.6007100739223
0.4092,79.8394102434451
0.4093,74.0880319064025
0.4094,64.3020419627343
0.4095,49.9910757394288
0.4096,35.575590858951
0.4097,33.0406359135668
0.4098,22.815157104568
0.4099,18.1388114427084
0.41,-7.76900395575143
0.4101,-12.4184281777913
0.4102,-19.0566766693702
0.4103,-32.1850207073755
0.4104,-31.7900898731421
0.4105,-53.7738389095241
0.4106,-73.4537343939169
0.4107,-67.3271273529153
0.4108,-86.9152021714197
0.4109,-81.8561830103848
0.411,-94.4611739765846
0.4111,-105.770255591564
0.4112,-116.026720388948
0.4113,-108.421035618353
0.4114,-122.250305707128
0.4115,-131.854689596364
0.4116,-138.034852912249
0.4117,-140.179280913258
0.4118,-137.309538493586
0.4119,-137.983445947269
0.412,-151.019470827727
0.4121,-152.352218981288
0.4122,-155.961222796954
0.4123,-168.714782772668
0.4124,-162.505093551338
0.4125,-168.320213687824
0.4126,-170.51708799869
0.4127,-171.640745332711
0.4128,-187.838916218183
0.4129,-179.571646633776
0.413,-174.667042841204
0.4131,-180.441911278511
0.4132,-186.278916435961
0.4133,-188.11381030688
0.4134,-194.570889886258
0.4135,-195.45931493983
0.4136,-197.712094953234
0.4137,-198.554140965692
0.4138,-197.485923147504
0.4139,-203.279687481639
0.414,-206.236777476912
0.4141,-212.560364098298
0.4142,-205.881797817867
0.4143,-211.803209189607
0.4144,-212.13725843915
0.4145,-215.608963627513
0.4146,-214.128681741929
0.4147,-211.767035133174
0.4148,-222.332053979638
0.4149,-217.973256694915
0.415,-217.46123257373
0.4151,-220.72989415515
0.4152,-210.614180280606
0.4153,-224.222748109393
0.4154,-220.597882819548
0.4155,-216.315925138253
0.4156,-214.836492132082
0.4157,-214.094518116579
0.4158,-213.173425701744
0.4159,-204.259853600755
0.416,-206.139987568575
0.4161,-207.20829964726
0.4162,-191.861537231679
0.4163,-193.062722142564
0.4164,-187.352902854131
0.4165,-192.106110624982
0.4166,-179.591807957606
0.4167,-181.811132669073
0.4168,-192.73988163621
0.4169,-187.372414743186
0.417,-175.529965847573
0.4171,-176.479876121906
0.4172,-174.103927271525
0.4173,-165.512525836068
0.4174,-159.867277706956
0.4175,-163.873823317958
0.4176,-162.570125625127
0.4177,-149.215287483843
0.4178,-157.63143663348
0.4179,-156.740612072628
0.418,-154.130683527169
0.4181,-151.215511960218
0.4182,-143.182479905211
0.4183,-143.581602719946
0.4184,-143.852488829523
0.4185,-135.833610415539
0.4186,-121.616987141958
0.4187,-112.251348704066
0.4188,-105.113388144498
0.4189,-92.4851062937389
0.419,-101.900197584169
0.4191,-81.60794702446
0.4192,-79.51169726232
0.4193,-73.3153302101397
0.4194,-63.7667585343308
0.4195,-47.4896563423926
0.4196,-38.6851796834344
0.4197,-40.7085236074296
0.4198,-16.1043327864642
0.4199,-6.52080874471264
0.42,-1.18166132438496
0.4201,5.74064072668542
0.4202,17.3798736186646
0.4203,25.4970162279282
0.4204,41.6828562668392
0.4205,49.9944595067492
0.4206,60.075134599107
0.4207,72.0832425777003
0.4208,78.4334734497339
0.4209,79.9446445658249
0.421,93.4867543984645
0.4211,101.43269039443
0.4212,102.547254879822
0.4213,122.136151998529
0.4214,112.964771109806
0.4215,131.519810368813
0.4216,133.086390937954
0.4217,137.456061270633
0.4218,146.829235269424
0.4219,146.019503000287
0.422,150.021245967067
0.4221,150.129961989576
0.4222,163.206844480939
0.4223,165.428036546665
0.4224,166.63896975983
0.4225,168.486271460383
0.4226,172.010408085863
0.4227,174.357642939332
0.4228,175.355369031577
0.4229,179.057057009309
0.423,174.90260197613
0.4231,181.19260879319
0.4232,186.451272742189
0.4233,182.782105059151
0.4234,189.174750990027
0.4235,191.034813813552
0.4236,201.004232572629
0.4237,199.985955354648
0.4238,205.898088289339
0.4239,206.287830949045
0.424,210.884139984317
0.4241,207.910304000396
0.4242,211.35066224855
0.4243,209.839813796098
0.4244,216.905359471508
0.4245,232.076779185578
0.4246,218.655168613645
0.4247,219.101695640331
0.4248,224.465165249867
0.4249,212.86796585601
0.425,226.498873808201
0.4251,216.448201070091
0.4252,223.011422678939
0.4253,220.712653441262
0.4254,217.832110595912
0.4255,213.119023736826
0.4256,217.054055747561
0.4257,218.603398289526
0.4258,214.188114409027
0.4259,215.363248439887
0.426,198.895025184453
0.4261,203.270792900228
0.4262,193.673958836926
0.4263,198.196691403594
0.4264,197.505270161126
0.4265,188.13404106366
0.4266,195.585054534328
0.4267,184.035236320366
0.4268,186.816543434677
0.4269,179.307388650768
0.427,174.65649832998
0.4271,172.213110720674
0.4272,166.129687119138
0.4273,178.490142309194
0.4274,156.142036716602
0.4275,159.379767964318
0.4276,153.283914538096
0.4277,153.755208531951
0.4278,143.618853591023
0.4279,157.498797862383
0.428,151.357649155398
0.4281,142.382575674668
0.4282,137.086077295665
0.4283,132.687422737386
0.4284,133.168159223917
0.4285,119.298711011191
0.4286,125.831647183697
0.4287,117.258632460902
0.4288,109.41508699934
0.4289,107.310553300886
0.429,98.2090252434434
0.4291,86.7071897449793
0.4292,80.0740281061706
0.4293,70.3096798027907
0.4294,58.5046734147013
0.4295,57.4949781840789
0.4296,47.9447610959885
0.4297,32.0395398894156
0.4298,16.0940769231236
0.4299,4.78211762454432
0.43,1.25502108570297
0.4301,-11.9700811090675
0.4302,-25.2937686498323
0.4303,-31.0175466905494
0.4304,-47.8571882747461
0.4305,-50.2356767459919
0.4306,-69.595327244419
0.4307,-83.2452357581148
0.4308,-80.9607012650524
0.4309,-93.3402676172833
0.431,-88.8247052625109
0.4311,-97.1860759479132
0.4312,-114.186988636743
0.4313,-122.541447830521
0.4314,-124.879974967186
0.4315,-130.98958827489
0.4316,-127.633849282257
0.4317,-141.018794528853
0.4318,-137.563400310673
0.4319,-141.350946629078
0.432,-138.556817938161
0.4321,-156.385116838155
0.4322,-159.954389681607
0.4323,-152.091315865888
0.4324,-166.898628498947
0.4325,-174.907514849604
0.4326,-167.944581288236
0.4327,-168.385086090494
0.4328,-175.199770079755
0.4329,-177.652396570516
0.433,-185.262668570823
0.4331,-172.431855838391
0.4332,-182.692527446087
0.4333,-189.147952172091
0.4334,-187.161867309841
0.4335,-187.800395335886
0.4336,-200.038594949349
0.4337,-196.497197847939
0.4338,-202.83757488696
0.4339,-194.920903748975
0.434,-205.043342181252
0.4341,-214.006217074422
0.4342,-211.330215589579
0.4343,-210.735343853873
0.4344,-204.464580269372
0.4345,-216.507577555619
0.4346,-215.309373900289
0.4347,-213.326038078465
0.4348,-217.630027007491
0.4349,-225.034868153814
0.435,-221.663054807211
0.4351,-223.975184331441
0.4352,-216.640127689721
0.4353,-211.628083030621
0.4354,-218.276945037976
0.4355,-211.431606179124
0.4356,-218.451286258828
0.4357,-212.184091797681
0.4358,-211.657248881784
0.4359,-200.231494118523
0.436,-204.368151320113
0.4361,-199.33591466596
0.4362,-202.131659272273
0.4363,-200.79052709948
0.4364,-192.823596519705
0.4365,-196.064563362545
0.4366,-195.979577544275
0.4367,-187.920105181386
0.4368,-175.703515799909
0.4369,-183.007481011635
0.437,-177.343976720459
0.4371,-178.867545641511
0.4372,-183.636830546383
0.4373,-170.884238153013
0.4374,-159.909923391871
0.4375,-167.487641518345
0.4376,-168.957506299417
0.4377,-165.423303723742
0.4378,-155.757097609225
0.4379,-156.58952263329
0.438,-146.237327205432
0.4381,-148.915989931915
0.4382,-154.018574641783
0.4383,-141.474674224182
0.4384,-131.000814063194
0.4385,-124.276795403872
0.4386,-117.373325090518
0.4387,-112.704161170779
0.4388,-105.759442371058
0.4389,-94.5792619553921
0.439,-88.8081389480086
0.4391,-87.5526753317119
0.4392,-82.3006872277393
0.4393,-72.3751620810812
0.4394,-58.1217083802753
0.4395,-45.8969053455448
0.4396,-43.1717263197346
0.4397,-24.1142781678822
0.4398,-24.8525504367553
0.4399,-12.9736257072069
0.44,-1.93475438294349
0.4401,7.33721808202669
0.4402,25.5773212182841
0.4403,30.7422010904581
0.4404,51.1916160978179
0.4405,51.9071368859537
0.4406,70.9662614281168
0.4407,58.8265769422146
0.4408,81.7291821912436
0.4409,89.8480355921765
0.441,106.156245666945
0.4411,105.358044440286
0.4412,120.022206858868
0.4413,127.171441973381
0.4414,120.696419112672
0.4415,123.455892720434
0.4416,138.85140648909
0.4417,135.201932937414
0.4418,142.805189244066
0.4419,144.681020132905
0.442,151.659488915395
0.4421,157.469990755875
0.4422,161.139065768822
0.4423,161.148149259432
0.4424,158.472240237985
0.4425,161.595361439328
0.4426,169.839736665424
0.4427,159.964868680808
0.4428,167.512642518782
0.4429,168.070092363999
0.443,176.808385124056
0.4431,183.471982062719
0.4432,195.52313935931
0.4433,186.388883226926
0.4434,183.832737805931
0.4435,189.704626315926
0.4436,197.088217717594
0.4437,202.732748021722
0.4438,198.13035237223
0.4439,203.151431253929
0.444,211.767279497548
0.4441,209.501487095988
0.4442,211.176858938105
0.4443,211.325260909605
0.4444,213.044356223588
0.4445,221.995432716056
0.4446,215.508939288597
0.4447,219.09331641779
0.4448,215.004790155559
0.4449,223.70478666478
0.445,222.10361268232
0.4451,222.893778396556
0.4452,220.039255869352
0.4453,215.619177236691
0.4454,217.740661977338
0.4455,210.284869811352
0.4456,213.27451849755
0.4457,224.516547449541
0.4458,219.136463923637
0.4459,212.721668140447
0.446,208.028292740878
0.4461,207.307257289357
0.4462,202.373230093955
0.4463,202.282264781449
0.4464,200.825926634352
0.4465,186.866081649039
0.4466,188.215982028228
0.4467,186.273764026476
0.4468,180.923793687872
0.4469,176.074957547397
0.447,184.808720330592
0.4471,179.238003036977
0.4472,168.830985848098
0.4473,165.622983462847
0.4474,170.514219340794
0.4475,162.385808304989
0.4476,157.215287342343
0.4477,159.232652841898
0.4478,153.354378417498
0.4479,158.735952674226
0.448,162.688300498406
0.4481,139.032400519012
0.4482,147.778469440156
0.4483,141.389480378565
0.4484,130.347658833571
0.4485,134.217465752342
0.4486,119.356124458715
0.4487,108.296514231999
0.4488,105.509827804487
0.4489,106.940241156123
0.449,98.5318519790864
0.4491,93.443892695364
0.4492,82.3739636177685
0.4493,77.2781916717985
0.4494,51.6107942021176
0.4495,50.4152539283061
0.4496,40.1179114708363
0.4497,31.3882086131077
0.4498,26.5637318824798
0.4499,7.26484887471594
0.45,1.26226775353613
0.4501,-20.2003060170099
0.4502,-25.80459937513
0.4503,-26.9769058940281
0.4504,-50.6512497585502
0.4505,-44.8635503535456
